ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
ALGN,Align Technology,Health Care,13080607744.0,BigCap,32.75136,3.474728,0.108430006,0.06719,0.10288,0.70022005,0.15826896532564794,,3.124,1.206,0.989,20.73841182978893,3.088,15.173,1.64,0.0263496719700612,-0.2078486078406104,52.24141434616039,4.93862489297723,0.8788596816650056,0.4526391173660287,1.0,0.15,POSITIVE,0.3,0.55,0.15,1.0,0.0,buy,15.0,227.30267,180.26,0.15,2025-06-05
9022.T,Central Japan Railway Company,Consumer Discretionary,3066314358784.0,BigCap,6.680974,0.6658307,0.10457,0.04335,0.25024998,0.49292,0.27509639283614495,1.02,103.332,2.483,0.854,6.084748024235867,4.082,8.21,0.282,0.017484363176277,0.0308437027965617,53.5619388866733,2.0655737704918034,29.744552129722702,0.5976514772757792,1.0,-0.333,NEUTRAL,0.0,0.67,0.33,0.0,0.0,buy,12.0,3551.6667,3141.0,0.9,2025-06-05
C,Citigroup,Financials,143254896640.0,BigCap,12.116903,0.7382098,0.06435,0.00541,0.18622999,0.0,,2.93,,,,,-0.101,,1.31,0.0240289284708579,0.0777889572222756,65.20234133999583,4.338062200245944,1.763851593799231,0.775624970937641,1.0,-0.2,NEGATIVE,0.05,0.7,0.25,1.0,0.0,buy,21.0,84.19048,76.67,0.37,2025-06-05
EQR,Equity Residential,Real Estate,26870181888.0,BigCap,26.188932,2.3628569,0.08901,0.02643,0.33110002,0.63221,0.4809389240855937,4.01,70.333,0.204,0.073,18.519002772336407,11.591,18.954,0.919,0.0168048695904238,-0.0468027183197876,45.716062879055485,-0.4207179954205923,-0.0994135289374611,0.2606584004794807,1.0,-0.05,POSITIVE,0.2,0.55,0.25,0.0,0.0,buy,21.0,77.59524,68.46,-0.83,2025-06-05
DX,,Real Estate,1297220224.0,SmallCap,15.322783,0.9607142,0.060060002,0.00921,0.65455,1.0,,16.92,518.551,0.087,0.051,,76.676,,0.92,0.0139701723004602,0.0327167413533955,51.14114032474955,2.070641695073876,-0.0231001338966887,0.4607286923796121,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,buy,6.0,13.41667,12.1,0.25,2025-06-05
STT,State Street Corporation,Financials,27510081536.0,BigCap,10.863175,1.203781,0.1122,0.0080699995,0.21917,0.0,,3.17,,,,,-3.394,,1.463,0.0204007920139559,-0.0055770567948097,59.00132004278977,0.9735165048252148,1.7177489536434791,0.4594992456000952,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,buy,15.0,104.46667,96.48,0.49,2025-06-05
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,19410313216.0,BigCap,18.24393,8.980764,0.50154996,0.17055,0.14086,0.4566,0.10737646963918546,1.65,63.334,1.508,0.679,23.2561883083165,2.57,12.217,1.477,0.0314571924256497,-0.1306747145085582,44.77906285306006,-6.139827102797369,0.0369583868296672,0.1658764610811909,1.0,,POSITIVE,0.1,0.8,0.1,0.0,0.0,buy,20.0,176.8335,157.98,-1.23,2025-06-05
SVM,,Basic Materials,945920384.0,SmallCap,15.500001,1.3449024,0.110139996,0.06999,0.19468,0.62630004,0.12743019113922438,0.59,13.437,5.054,4.85,24.777742467965446,2.647,5.814,1.149,0.0349555788698263,0.3821656075136777,66.2703132894816,10.99744392117699,0.1284544668264944,1.0507902139558256,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,buy,1.0,6.25,4.33,2.85,2025-06-05
IRM,Iron Mountain,Real Estate,29948440576.0,BigCap,247.57317,-42.865284,0.063930005,0.04163,0.01948,0.56054,-0.12399020024676707,3.13,,0.616,0.517,-38.46468651388893,7.528,22.56,1.111,0.0240468540152408,-0.1290696281458352,68.68600667254735,5.472320387571961,2.2458256994466836,0.926703276716261,1.0,0.05,NEUTRAL,0.2,0.65,0.15,1.0,0.0,buy,10.0,115.3,101.28,1.06,2025-06-05
NTB,,Financial Services,1825849088.0,SmallCap,8.864865,1.7927265,0.21106,0.01573,0.37015998,0.0,,4.1,,,,,-1.554,,0.612,0.0167931685205339,0.1456224587433985,60.17721634922574,1.23456901935017,0.7122977451274153,0.6161629445751996,1.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,none,4.0,46.0,42.69,-0.61,2025-06-05
CSX,CSX Corporation,Industrials,59803639808.0,BigCap,18.949406,4.914325,0.26121,0.07445,0.22658001,0.47535,0.14851735996144333,1.63,162.012,0.883,0.729,28.11016668649011,5.501,11.572,1.236,0.016275638390142,-0.0728590757802513,66.41837634674604,4.779212484188319,0.7419092622503136,0.7769844976055962,1.0,-0.15,NEGATIVE,0.15,0.55,0.3,1.0,0.0,buy,25.0,32.84,31.74,-0.6,2025-06-05
INTU,Intuit,Information Technology,213963505664.0,BigCap,62.513443,10.63664,0.17839001,0.08565,0.19072,0.80263,0.2858419438160512,0.54,,1.447,0.715,41.14317550831843,5.358,,1.283,0.0234821891561869,0.1864625153828616,80.33377056612107,16.0679182829143,38.01416042380151,0.8248293443051297,1.0,-0.05,POSITIVE,0.0,0.95,0.05,0.0,0.0,buy,31.0,783.5474,766.64,-0.02,2025-06-05
NXT,,Technology,8653727744.0,SmallCap,16.616714,5.1578856,0.39481997,0.13988,0.17206,0.34091,0.18076661101481112,,2.094,2.088,1.8,16.17749015561089,2.566,11.637,2.038,0.0394500769358523,0.5888674123108446,63.66736375731553,-0.3456632575694643,2.9793891131211794,0.6338263969447759,1.0,0.35,POSITIVE,0.35,0.65,0.0,1.0,0.0,buy,25.0,61.1524,57.66,1.3,2025-06-05
ROP,Roper Technologies,Information Technology,61314727936.0,BigCap,41.146465,3.1895592,0.08095,0.04156,0.20692,0.68924004,0.2984616101460748,0.58,38.788,0.462,0.364,28.32998408150874,9.412,23.722,1.036,0.0144611947704242,0.0253112870995955,50.29809715051029,-0.6223708483791922,0.40951963718976,0.3659953225747801,1.0,,POSITIVE,0.2,0.6,0.2,0.0,0.0,buy,16.0,632.0444,569.49,0.26,2025-06-05
MFC,,Financial Services,54918045696.0,SmallCap,16.613989,1.1180265,0.1073,0.00551,0.17557,0.50465,-0.20188688788859338,3.97,44.276,36.552,11.041,-9.05627637026995,1.71,5.717,1.063,0.020979966105985,-0.0103395951664491,60.15777992254834,4.208638770489741,0.3681135805405979,0.768415232169565,1.0,0.25,POSITIVE,0.25,0.75,0.0,2.0,0.0,none,1.0,27.957525,32.05,0.31,2025-06-05
HII,Huntington Ingalls Industries,Industrials,8836252672.0,BigCap,16.235762,1.8512825,0.12271,0.036259998,0.04763,0.12814,-0.00757807081995571,2.4,71.36,1.065,0.953,-101.52707462446043,1.052,12.06,0.282,0.0281871377811754,0.2088415991415764,53.227820001643096,1.4111395328332057,1.4488632333939222,0.4624954407906193,1.0,,POSITIVE,0.2,0.6,0.2,1.0,0.0,hold,12.0,244.17667,224.78,-0.0,2025-06-05
LRN,,Consumer Defensive,6289987584.0,SmallCap,22.652039,4.373033,0.23757,0.11494,0.13098,0.39080003,0.06874911595362272,,57.949,5.613,5.281,40.07236238861369,2.732,14.751,0.356,0.0228553799756072,0.3085838561904757,44.11617046084919,-7.2876573354560685,0.3538052732691028,0.0549619988632808,1.0,-0.25,POSITIVE,0.05,0.65,0.3,0.0,0.0,buy,5.0,157.75,144.69,0.74,2025-06-05
LSCC,,Technology,6453250560.0,SmallCap,126.83784,9.116162,0.073860005,0.03783,0.10508,0.66686,0.2243491455509723,,3.079,4.312,2.779,58.854514006994634,13.187,73.155,1.513,0.043442164235986,-0.1862319785810727,46.09666175230147,0.8379874988750168,-0.9516423400708832,0.3388079236297505,1.0,0.35,POSITIVE,0.5,0.35,0.15,0.0,0.0,strong_buy,14.0,62.78429,46.93,-1.49,2025-06-05
SWK,Stanley Black & Decker,Industrials,10160002048.0,BigCap,27.826271,1.1489205,0.04032,0.02797,0.02396,0.29997998,0.0484735029388735,5.0,81.597,1.104,0.301,13.706427046061723,1.117,10.869,1.172,0.0328491215636635,-0.2090173967509009,50.444488965400296,-0.1791340926042695,0.0467506132720387,0.4075504978424528,1.0,0.15,POSITIVE,0.3,0.55,0.15,1.0,0.0,hold,16.0,84.50188,65.45,-0.27,2025-06-05
TMHC,,Consumer Cyclical,5830376960.0,SmallCap,6.7625146,0.9821625,0.15973,0.0877,0.108380005,0.24634,0.039244176081803424,,36.234,7.717,0.58,17.761778898903785,0.91,5.748,1.575,0.0219624118195547,-0.156771655287362,51.46422185377921,1.5914652720450209,-0.3459009569943205,0.4995155833809301,1.0,-0.15,POSITIVE,0.05,0.75,0.2,3.0,0.0,buy,9.0,73.23444,58.09,0.26,2025-06-05
1812.T,Kajima,Industrials,1707387387904.0,BigCap,13.605675,1.3346344,0.1011,0.02866,0.04321,0.11099,-0.03125527787173165,3.09,61.973,1.259,0.836,-18.76051509810503,0.734,11.741,0.448,0.0182148601660907,0.3338313066422196,56.35905241274382,-0.0840336134453781,69.25690517917701,0.4657974642243023,1.0,-0.1,NEGATIVE,0.0,0.9,0.1,1.0,0.0,strong_buy,7.0,3807.1428,3665.0,2.75,2025-06-05
COF,Capital One,Financials,122996113408.0,BigCap,16.14622,1.2535883,0.08028,0.00999,0.17218,0.0,,1.24,,,,,2.603,,1.132,0.0282451432561103,0.0418015861551217,54.17540029700898,2.989134239947499,2.6517678897500048,0.4589763506679032,1.0,0.1,NEGATIVE,0.25,0.6,0.15,1.0,0.0,buy,20.0,214.846,192.0,-0.45,2025-06-05
9602.T,Toho,Consumer Discretionary,1281003094016.0,BigCap,29.672832,2.677741,0.0915,0.06372,0.13845,0.4616,0.17245611171449438,1.11,0.386,2.222,1.68,23.71865567367087,3.887,15.267,0.258,0.0205427746268272,0.1330233953209358,46.276430045938056,0.7467662354980664,-12.016102125054203,0.4229680269226183,0.0,,,,,,,,none,9.0,8261.111,7687.0,1.75,
6703.T,Oki Electric Industry,Information Technology,131713220608.0,BigCap,10.559451,0.8786143,0.08704001,0.02791,0.027579999,0.25055,0.033644909827655084,6.58,70.673,1.389,0.92,8.652322207945883,0.429,5.779,0.155,0.0329544268459618,0.6238713026682614,73.39267686292085,11.144578313253012,112.55243275468229,0.9037656589925084,1.0,,POSITIVE,0.0,1.0,0.0,0.0,0.0,strong_buy,1.0,1400.0,1464.0,-0.81,2025-06-05
AVGO,Broadcom,Information Technology,1229983055872.0,BigCap,120.54838,4.417183,0.14845,0.069759995,0.18473,0.76257,0.4632833020750643,0.9,166.032,1.004,0.812,48.379372628321164,2.507,4.739,1.122,0.0459116585199643,0.5430829939897133,83.0164662352207,14.055627861687208,15.23526692261592,0.9747832577510392,1.0,0.3,POSITIVE,0.4,0.5,0.1,0.0,0.0,strong_buy,39.0,251.5041,259.93,-0.44,2025-06-05
MCD,McDonald's,Consumer Discretionary,221352771584.0,BigCap,27.298943,-64.0799,0.317925,0.13416,0.3175,0.56825,0.20641752081659331,2.27,,1.181,0.904,41.63499740544542,10.672,19.742,0.556,0.0128853957549124,0.0455915039834353,44.89371041642028,-1.7385361977951297,-0.0556927398522475,0.2570418262488184,1.0,-0.15,NEGATIVE,0.05,0.75,0.2,0.0,0.0,buy,28.0,332.1468,308.98,-0.87,2025-06-05
LIN,Linde plc,Materials,221786324992.0,BigCap,34.166786,5.838631,0.17013,0.06963,0.20023,0.48257,0.10331041798503397,1.27,60.555,0.939,0.727,64.89670576564374,7.37,18.975,0.979,0.014194092922,0.0572013494732539,60.51539586605059,3.5729648378196215,5.219459888354436,0.8750726275556828,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,buy,25.0,491.5384,470.26,-0.74,2025-06-05
JNPR,Juniper Networks,Information Technology,11994317824.0,BigCap,34.161907,2.4832122,0.07579,0.02908,0.067779996,0.587,0.1408840728047516,2.45,40.66,1.491,0.988,16.329551249618486,2.384,20.527,0.773,0.0104590831064222,-0.0127334232569186,50.567011883818296,0.0876845446658479,0.0527371875458939,0.3459132283070134,1.0,0.25,POSITIVE,0.4,0.45,0.15,0.0,0.0,none,9.0,40.0,35.81,-0.28,2025-06-05
TGT,Target Corporation,Consumer Staples,42537746432.0,BigCap,10.287912,2.845939,0.29076,0.06638,0.03953,0.28070998,0.02795827444518642,4.77,130.213,0.935,0.152,14.354297068260697,0.56,6.613,1.212,0.0233430829018263,-0.2606813092519482,44.80299617713028,0.3870558026912788,-0.7038225821287654,0.1788297137306456,1.0,-0.25,NEGATIVE,0.15,0.45,0.4,0.0,0.0,hold,32.0,103.22938,93.52,-0.46,2025-06-05
CMCL,,Basic Materials,372389632.0,SmallCap,21.20879,1.6845596,0.12755999,0.11733,0.13291,0.55794996,0.06622045673985139,3.11,11.467,1.475,0.52,29.493775823130868,2.044,4.853,0.283,0.0333466066161836,0.9463448802105618,74.00933038295538,11.431868228196429,1.2514348049095787,0.95163312669184,1.0,0.15,POSITIVE,0.2,0.75,0.05,1.0,0.0,none,2.0,20.25,19.29,7.29,2025-06-05
CPRT,Copart,Industrials,48656220160.0,BigCap,33.324505,5.5400195,0.18441999,0.12015,0.32209,0.4653,0.19029243554050995,,1.148,8.155,6.987,55.49661408875486,9.683,23.349,1.101,0.0172297075549737,-0.187207239236851,21.724615372602457,-17.80979054008782,-2.653984395098753,0.1667222334646164,0.0,-0.15,NEGATIVE,0.1,0.65,0.25,0.0,0.0,buy,8.0,60.6875,50.14,-0.48,2025-06-05
7261.T,Mazda Motor,Consumer Discretionary,522055876608.0,BigCap,4.5787263,0.2912153,0.06452,0.02952,0.02273,0.21483,0.04907436623158228,6.92,39.944,1.484,0.903,2.1196020886990654,0.011,0.181,0.505,0.0261616885317773,-0.1017926047713873,38.69088536855572,-7.204480424982493,-1.7550538532186692,-0.0541479695091039,1.0,0.105,NEGATIVE,0.26,0.58,0.16,0.0,0.0,hold,13.0,954.61536,840.6,1.5,2025-06-05
MTG,,Financial Services,6176923136.0,SmallCap,8.671666,1.215711,0.15121001,0.09746,0.63492,0.85882,0.5181540373604294,2.0,12.55,2.291,1.581,9.776377302044084,5.433,6.409,0.887,0.0169372001004463,0.0299025729306092,51.12850462691467,0.096189375723099,0.2907562946908513,0.151790089948073,1.0,-0.2,POSITIVE,0.05,0.7,0.25,2.0,0.0,none,6.0,27.0,26.02,-0.19,2025-06-05
KD,,Technology,9074779136.0,SmallCap,37.585716,7.465948,0.20538001,0.03457,0.01674,0.21173,0.17408846184554486,,296.997,1.067,0.74,3.460688655369364,0.756,9.265,2.024,0.0287665763709774,0.1435816306013237,63.1740673613219,0.2922533238277731,1.3086072673628593,0.505917764988907,1.0,0.2,NEGATIVE,0.3,0.6,0.1,0.0,0.0,strong_buy,6.0,43.815,39.45,-0.2,2025-06-05
GATX,,Industrials,5547765248.0,SmallCap,19.684177,2.1761127,0.118389994,0.02536,0.17729999,0.73807997,-0.6408016912487708,1.57,350.341,2.778,2.776,-5.317262674220217,8.425,14.785,1.202,0.017406236179042,-0.0260312102339979,59.47391621845269,6.641748095005891,1.921701327538301,0.828084044290134,1.0,0.05,POSITIVE,0.05,0.95,0.0,0.0,0.0,hold,3.0,179.33333,155.41,0.1,2025-06-05
6920.T,Lasertec,Information Technology,1328504635392.0,BigCap,18.929998,7.4916196,0.45272,0.22954,0.31203,0.56617,0.21718082241146713,2.48,,2.128,0.629,27.170077007110972,5.662,11.895,1.521,0.0331810700051884,-0.0800482313053374,56.05040463059801,3.7689327227897143,255.86930058184407,0.5765934784267016,1.0,,NEGATIVE,0.33,0.33,0.33,0.0,0.0,buy,14.0,17985.715,14565.0,-1.12,2025-06-05
BRO,Brown & Brown,Financials,31586404352.0,BigCap,30.696379,4.636681,0.16519,0.05683,0.21214001,0.49424,0.21388888420667607,0.54,59.026,1.2,0.446,30.339275964543692,7.254,21.148,0.839,0.0151045580191033,-0.0004052597960275,43.370170323766104,-0.7342957272708963,-0.4779714094351419,0.2822862262916006,0.0,0.15,POSITIVE,0.3,0.55,0.15,0.0,0.0,buy,12.0,118.5125,110.03,-1.04,2025-06-05
EIX,Edison International,Utilities,20715694080.0,BigCap,7.615276,1.3831728,0.15001,0.02796,0.15757,0.52954,-0.0655507157660426,6.09,210.459,0.956,0.513,-18.165905567353317,3.634,9.831,0.783,0.0259093847569957,-0.3493882314674866,38.560409826491586,-5.672637197292141,-0.4503520188236791,-0.0518244504796982,0.0,0.15,NEUTRAL,0.2,0.75,0.05,1.0,0.0,buy,17.0,70.24765,53.64,-1.29,2025-06-05
7202.T,Isuzu Motors,Consumer Discretionary,1307951235072.0,BigCap,7.9925165,0.90652436,0.10696,0.043709997,0.04188,0.19328,0.004360741530551601,4.88,42.078,1.658,0.946,93.49437535166633,0.549,5.126,0.556,0.0174667696450655,-0.0782460691006251,39.03457148315352,-3.796805446451951,-4.304171405837451,-0.0446024185997386,1.0,,POSITIVE,0.0,1.0,0.0,3.0,0.0,buy,12.0,2220.8333,1839.5,0.14,2025-06-05
NICE,,Technology,11129435136.0,SmallCap,24.506966,3.1852,0.1338,0.06966,0.16768,0.66899,0.2592874587746344,,15.391,1.596,1.46,15.46136810150703,3.648,13.162,0.392,0.0266819541199025,-0.0729676572513052,66.72836374357172,8.603877344654334,3.90814709064648,1.068974294465162,1.0,0.05,NEUTRAL,0.2,0.65,0.15,0.0,0.0,buy,16.0,211.01437,175.96,-0.47,2025-06-05
NOW,ServiceNow,Information Technology,211344752640.0,BigCap,138.05684,20.827175,0.16858,0.049200002,0.1341,0.78917,0.32375318019016636,,23.661,1.123,0.963,56.771012096678284,17.911,97.354,0.956,0.0303645619462431,-0.0920869817807022,61.39612460300812,0.3655998365915971,23.606719910397715,0.5383823331315021,1.0,-0.3,NEGATIVE,0.05,0.6,0.35,1.0,0.0,buy,41.0,1084.14,1017.6,0.47,2025-06-05
PNW,Pinnacle West Capital,Utilities,10698747904.0,BigCap,17.743565,1.5876997,0.0919,0.02503,0.11282,0.41361,-0.06912725206229316,4.0,177.219,0.502,0.188,-29.660555785435033,4.403,11.329,0.431,0.0119427364096132,-0.0113124836424746,42.26627454850556,-1.7782603120983522,-0.5443995259268632,0.2215773357987759,0.0,,POSITIVE,0.1,0.8,0.1,1.0,0.0,buy,15.0,95.36733,89.39,-0.16,2025-06-05
3405.T,Kuraray,Materials,580838752256.0,BigCap,26.042122,0.784784,0.041079998,,0.03837,0.32352,,2.97,,,,,0.899,,0.043,0.0252103844353286,-0.0886168189459163,60.99338080216597,7.784791103095882,9.024576584331951,0.9819973000966442,0.0,0.333,NEUTRAL,0.33,0.67,0.0,0.0,0.0,buy,10.0,2282.0,1801.0,-0.39,2025-05-16
HPE,Hewlett Packard Enterprise,Information Technology,23318151168.0,BigCap,17.08654,0.9761055,0.06373,0.02167,0.04597,0.30045,0.002571171331827062,2.91,73.265,1.287,0.794,286.39050794470046,0.926,6.305,1.329,0.0344892779813057,-0.1674059828353297,58.867867946540805,1.3968011351007372,0.336797231499446,0.6780040132967656,1.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,buy,16.0,20.78375,17.76,-0.28,2025-06-05
VRTX,Vertex Pharmaceuticals,Health Care,114451849216.0,BigCap,27.6462145,6.9426446,-0.05644,0.11773,-0.089090005,0.53091,0.23733861301081566,,9.997,2.646,2.116,43.263052330598406,9.905,23.982,0.418,0.0208260829528959,-0.0309401864908495,44.82523236379486,1.9652192713048544,-6.388505159244858,0.6709910422819391,0.0,-0.2,NEGATIVE,0.1,0.6,0.3,0.0,0.0,buy,28.0,500.1232,443.82,-0.46,2025-06-05
SAN,,Financial Services,119555203072.0,SmallCap,8.602151,1.1908306,0.13334,0.0078799995,0.25868,0.0,,3.15,,,,,1.6,,1.289,0.0242996436105351,0.6427105108815809,65.65616945405002,1.0101000370632516,0.2251601925942576,0.7281375538560872,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,none,2.0,6.695,7.99,1.65,2025-06-05
UPS,United Parcel Service,Industrials,82088599552.0,BigCap,14.151825,5.2431173,0.35908002,0.07339,0.06442,0.21378,0.046954404774734865,6.66,163.185,1.091,0.972,19.216802656252884,1.144,8.956,1.189,0.0227495728572894,-0.2166684668449089,47.344270742946385,0.8242054544639759,-0.0772892029269485,0.3520798076644024,0.0,-0.15,NEGATIVE,0.1,0.65,0.25,2.0,0.0,buy,32.0,115.66156,96.87,-1.65,2025-06-05
RGR,,Industrials,592337856.0,SmallCap,19.551912,1.972763,0.49620998,0.32117,0.21335,0.38257,0.14380363907074512,2.01,0.498,4.263,3.606,5.635309157483278,0.626,1.994,1.0,0.0226806655561541,0.0038889341387837,45.18969210732862,-0.5005570349235756,-0.3908561008139415,0.3735905423009406,0.0,0.05,NEGATIVE,0.25,0.55,0.2,0.0,0.0,none,1.0,41.0,35.77,0.14,2025-06-05
PSO,,Communication Services,9978427392.0,SmallCap,17.64535,2.5012362,0.1082,0.051859997,0.12218001,0.50985,0.12887106306306306,2.03,37.75,1.846,0.907,21.82040461141131,3.093,16.98,0.302,0.0163496492173623,-0.0328931330246989,36.91409042091537,-8.197219840440429,-0.1513904403550672,0.0985143411848697,1.0,-0.05,NEUTRAL,0.15,0.65,0.2,0.0,0.0,none,1.0,17.0,15.19,1.33,2025-06-05
FDX,FedEx,Industrials,51990589440.0,BigCap,13.655759,1.9498936,0.14762,0.04879,0.04462,0.27183,0.04682144450018862,2.52,,1.239,1.111,12.6296279162582,3.8595,,1.362,0.0236577098826871,-0.2153255294018066,45.59876953583705,-0.0438177306272283,-0.7120794138567703,0.2654933573924373,1.0,-0.15,POSITIVE,0.1,0.65,0.25,0.0,0.0,buy,31.0,275.29388,216.73,-0.98,2025-06-05
BAX,Baxter International,Health Care,15505583104.0,BigCap,27.6462145,2.1893342,-0.03506,0.025,-0.05199,0.39216,0.15797047455662874,2.27,146.144,2.021,1.147,9.093285931833588,2.17,11.953,0.613,0.0235256144296387,-0.042911690819388,47.33595999864866,-0.5006196055538289,-0.1432482036191658,0.2901526003209535,1.0,,,,,,,,hold,16.0,38.3425,30.15,0.57,
PCG,PG&E Corporation,Utilities,34954100736.0,BigCap,14.5917425,1.200921,0.08257,0.024260001,0.09576,0.3759,-0.20790717780572499,0.62,193.839,0.948,0.746,-6.86149141844948,3.874,10.147,0.612,0.0203646331617645,-0.217840629456851,30.97530805899808,-8.706893234842525,-0.2086704379958952,-0.0935823484621137,1.0,0.1,NEUTRAL,0.15,0.8,0.05,0.0,0.0,buy,16.0,21.115,15.93,-0.69,2025-06-05
VALE,,Basic Materials,40468033536.0,SmallCap,6.869565,0.20025347,0.15003,0.07763,0.14875,0.35452,0.09908226747286561,14.74,51.02,1.11,0.547,1.9349500497479768,0.615,1.757,1.051,0.0198704607592735,0.0618723157426404,50.43303341800844,-1.7616588913382452,-0.035084294890618,0.4269077022833287,1.0,-0.2,NEGATIVE,0.0,0.8,0.2,0.0,0.0,buy,24.0,12.21375,9.5,1.5,2025-06-05
FHN,,Financial Services,10129442816.0,SmallCap,13.868054,1.2172376,0.08992,0.0100300005,0.26323,0.0,,3.02,,,,,4.015,,0.622,0.0240352654063048,-0.0197018741521897,56.617588097632726,2.7792022629812596,0.3219636241500332,0.519310117059573,1.0,0.1,POSITIVE,0.1,0.9,0.0,0.0,0.0,buy,16.0,21.9375,19.96,0.25,2025-06-05
4188.T,Mitsubishi Chemical Holdings,Materials,1080318558208.0,BigCap,23.869236,0.6179022,0.046329997,0.019650001,0.01021,0.29033002,0.029851352451293993,4.23,89.338,1.374,0.771,8.211166516452709,0.742,7.035,0.359,0.0188329411894452,-0.0128100240048419,57.99628523942133,2.523407575248956,13.314493698965748,0.612627129689742,1.0,,,,,,,,buy,9.0,956.6667,757.2,0.2,
BVN,,Basic Materials,4299200512.0,SmallCap,10.332317,1.2451319,0.14552,0.03522,0.396,0.49030998,-0.05915187127381662,1.81,23.77,2.477,2.214,-59.84647014540265,3.694,10.781,0.42,0.026154872585871,0.4027317716758409,72.00455242450742,13.496311778037256,0.4317821379818998,1.1923671298427492,1.0,0.3,POSITIVE,0.35,0.6,0.05,1.0,0.0,none,6.0,15.99333,16.96,4.89,2025-06-05
WTRG,,Utilities,10554725376.0,SmallCap,16.88341,1.6124197,0.09781,0.03041,0.27166998,0.58994997,-0.30894451120039035,3.49,120.576,0.654,0.504,-15.136355532555143,8.075,14.705,0.796,0.0159159838256792,-0.0158781122235668,40.537764328599295,-3.188474886167235,-0.3895240850680395,0.2263674896601849,0.0,0.2,POSITIVE,0.25,0.7,0.05,1.0,0.0,strong_buy,9.0,45.55556,37.66,0.88,2025-06-05
EFSC,,Financial Services,1906096640.0,SmallCap,10.139489,1.0611264,0.10824,0.01286,0.31463,0.0,,2.31,,,,,3.428,,0.871,0.0188044787159103,-0.1338750466616207,42.2190538382883,-2.806022422949219,-0.0838523057741511,0.024280080392845,1.0,0.15,POSITIVE,0.15,0.85,0.0,1.0,0.0,buy,3.0,65.0,51.61,-0.58,2025-06-05
VEL,,Financial Services,611415040.0,SmallCap,8.681347,1.0527142,0.13647,0.01317,0.39360002,0.72242,,,927.527,8.076,7.984,,32.682,,1.212,0.0147310888226452,-0.1878332601859401,46.76895238073085,2.4144164772531194,-0.1410040618698786,0.7432907021830826,0.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,none,3.0,21.33333,16.75,-0.36,2025-06-05
